"gene"	"adj.pval.Origin"	"adj.pval.Treatment"	"adj.pval.LifeStage"	"adj.pval.Origin_x_Treatment"	"adj.pval.Origin_x_LifeStage"	"adj.pval.Treatment_x_LifeStage"	"adj.pval.Origin_x_Treatment_x_LifeStage"	"Length"	"GO_Name"	"GO_IDs"
"Pastreoides03623"	2.53126339145748e-131	0.0994009897494275	6.27237918353598e-07	8.26707062985061e-30	0.424045565872875	0.961886144590447	0.430885488234126	656	""	""
"Pastreoides30277"	9.48701518399921e-130	6.76595320067863e-17	2.68626132182878e-07	0.00538693832855905	0.0330935800381369	0.560595326308085	0.648649029831424	419	"phosphatidylinositol dephosphorylation; phosphatase activity; endochondral ossification; glucose metabolic process; phosphatidylinositol biosynthetic process; endocytosis; actin filament organization; brain development; negative regulation of DNA replication; negative regulation of cell population proliferation; response to xenobiotic stimulus; post-embryonic development; negative regulation of gene expression; negative regulation of platelet-derived growth factor receptor signaling pathway; negative regulation of neuron projection development; BM signaling pathway; inositol trisphosphate metabolic process; negative regulation of fibroblast growth factor receptor signaling pathway; negative regulation of MA kinase activity; negative regulation of insulin-like growth factor receptor signaling pathway; negative regulation of insulin receptor signaling pathway; negative regulation of neutrophil chemotaxis; ruffle assembly; inositol-polyphosphate 5-phosphatase activity; phosphatidylinositol-3,4,5-trisphosphate binding; SH2 domain binding; Golgi apparatus; cytosol; plasma membrane; nuclear speck; lamellipodium"	"GO:0046856; GO:0016791; GO:0001958; GO:0006006; GO:0006661; GO:0006897; GO:0007015; GO:0007420; GO:0008156; GO:0008285; GO:0009410; GO:0009791; GO:0010629; GO:0010642; GO:0010977; GO:0030509; GO:0032957; GO:0040037; GO:0043407; GO:0043569; GO:0046627; GO:0090024; GO:0097178; GO:0004445; GO:0005547; GO:0042169; GO:0005794; GO:0005829; GO:0005886; GO:0016607; GO:0030027"
"Pastreoides48007"	3.23523206419284e-118	9.72661089351041e-06	0.132130424203114	0.572352018868304	0.938403449338333	0.622780602630056	0.971952839717267	412	"hydrolase activity; hydrolase activity; hydrolase activity"	"GO:0016787; GO:0016787; GO:0016787"
"Pastreoides57974"	9.16263669547083e-118	7.29051004064905e-75	0	0	0.00565050983356822	6.47951991064559e-14	6.27595080957338e-56	1753	"biological; process; metabolic process; molecular; function; exo-alpha-sialidase activity; hydrolase activity; hydrolase activity, acting on glycosyl bonds; exo-alpha-(2->3)-sialidase activity; exo-alpha-(2->6)-sialidase activity; exo-alpha-(2->8)-sialidase activity; cellular; component; plasma membrane; membrane; anchored component of membrane"	"GO:0008150; GO:0008152; GO:0003674; GO:0004308; GO:0016787; GO:0016798; GO:0052794; GO:0052795; GO:0052796; GO:0005575; GO:0005886; GO:0016020; GO:0031225"
"Pastreoides20913"	5.67546011345723e-108	7.26959621012443e-27	0.525826600735918	5.2431308595295e-12	0.838893729185719	0.112964530481673	0.981826412706755	979	"RNA-dependent DNA biosynthetic process; transposition, DNA-mediated; catalytic activity; RNA-directed DNA polymerase activity; transferase activity; nucleotidyltransferase activity; metal ion binding; cellular; component"	"GO:0006278; GO:0006313; GO:0003824; GO:0003964; GO:0016740; GO:0016779; GO:0046872; GO:0005575"
"Pastreoides12623"	5.12930145669482e-103	1.15648230053165e-26	2.1916940255222e-91	8.35337603952463e-32	0.00565050983356822	0.882342214534507	0.850587233032507	255	""	""
"Pastreoides31715"	4.90402852435654e-98	6.14596132927723e-85	0	1.73401700648313e-182	1.01383785175017e-55	2.03761648887715e-25	4.25948643679383e-20	947	""	""
"Pastreoides58164"	1.48046536325827e-94	0.954184669052117	4.16172545647362e-06	4.10214770472736e-75	0.783897763258195	0.936480336366246	0.97753326926245	93	"protein folding in endoplasmic reticulum; protein-disulfide reductase activity; thiol oxidase activity; AD binding; endoplasmic reticulum membrane; protein folding in endoplasmic reticulum; protein-disulfide reductase activity; thiol oxidase activity; AD binding; endoplasmic reticulum membrane"	"GO:0034975; GO:0015035; GO:0016972; GO:0071949; GO:0005789; GO:0034975; GO:0015035; GO:0016972; GO:0071949; GO:0005789"
"Pastreoides24119"	1.23335837968465e-88	2.45295551123021e-05	0.828161604513265	3.44960228502593e-09	0.982366292335021	0.702114862517576	0.944882199510928	297	"attachment of mitotic spindle microtubules to kinetochore; Ndc80 complex; establishment of mitotic spindle orientation; mitotic spindle organization; centrosome duplication; attachment of mitotic spindle microtubules to kinetochore; kinetochore organization; meiosis I cell cycle process; positive regulation of mitotic cell cycle spindle assembly checkpoint; positive regulation of protein localization to kinetochore; identical protein binding; outer kinetochore; nucleoplasm; cytoplasm; centrosome; Ndc80 complex"	"GO:0051315; GO:0031262; GO:0000132; GO:0007052; GO:0051298; GO:0051315; GO:0051383; GO:0061982; GO:0090267; GO:1905342; GO:0042802; GO:0000940; GO:0005654; GO:0005737; GO:0005813; GO:0031262"
"Pastreoides40769"	2.64805030697352e-88	0.790266929229509	0.621353288789676	0.982865149093454	0.710855161708971	0.155758868229635	0.747731111700628	114	""	""
"Pastreoides49046"	1.43327035110833e-86	9.55318148418319e-12	1.07906960979069e-41	5.85713439264749e-23	0.979225049557765	0.484970000063677	0.5047455370425	127	"DNA integration; nucleic acid binding; DNA integration; nucleic acid binding"	"GO:0015074; GO:0003676; GO:0015074; GO:0003676"
"Pastreoides37988"	8.67557904048846e-84	0.984503566575565	0.335822230723636	0.913391824347709	0.972987473185932	0.513854882199821	0.875466636410123	329	"phosphocreatine biosynthetic process; catalytic activity; creatine kinase activity; kinase activity; transferase activity, transferring phosphorus-containing groups; negative regulation of protein binding; negative regulation of apoptotic process; phosphocreatine biosynthetic process; nucleotide binding; creatine kinase activity; identical protein binding; mitochondrial inner membrane; perikaryon; mitochondrial inner-outer membrane contact site"	"GO:0046314; GO:0003824; GO:0004111; GO:0016301; GO:0016772; GO:0032091; GO:0043066; GO:0046314; GO:0000166; GO:0004111; GO:0042802; GO:0005743; GO:0043204; GO:0044289"
"Pastreoides33853"	3.94968155103379e-78	0.000680882094947323	0.951092840611701	3.18841773263065e-08	0.93890336941716	0.701601347438915	0.807129947956919	882	"metal ion binding; metal ion binding"	"GO:0046872; GO:0046872"
"Pastreoides33900"	1.14670486783645e-77	5.59221542491699e-08	0.00421302234402406	1.33148524638983e-06	0.938368384268512	0.129664196544258	0.29383696096683	624	""	""
"Pastreoides44320"	5.72555881105378e-76	0.956967837778776	0.00015053894060498	4.3973912057334e-17	0.144931773731444	0.93574840962786	0.543193253582046	688	"DNA replication; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; transferase activity; nucleotidyltransferase activity; mitochondrion"	"GO:0006260; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0016740; GO:0016779; GO:0005739"
"Pastreoides47627"	9.4032645035381e-74	1.9281024239308e-22	6.37044846914834e-39	1.35152776360905e-05	5.89062483061552e-08	0.073766842180186	0.600549015657336	424	"deoxyribonucleotide biosynthetic process; deoxyribonucleotide biosynthetic process; deoxyribonucleotide biosynthetic process"	"GO:0009263; GO:0009263; GO:0009263"
"Pastreoides09037"	2.78095216553715e-73	7.44734547626232e-64	0.00159067930420582	5.4924381804123e-17	0.125212709351057	0.514112530075545	0.552096811740819	808	"DNA recombination; DNA integration; DNA binding; DNA recombination; DNA integration; DNA binding; nucleus; intracellular membrane-bounded organelle; DNA recombination; DNA integration; DNA binding; nucleus; intracellular membrane-bounded organelle"	"GO:0006310; GO:0015074; GO:0003677; GO:0006310; GO:0015074; GO:0003677; GO:0005634; GO:0043231; GO:0006310; GO:0015074; GO:0003677; GO:0005634; GO:0043231"
"Pastreoides56760"	7.42623676508742e-72	1.16626610809864e-36	1.20548854653743e-12	5.10000203245984e-08	0.834789943209242	8.25584686878077e-05	0.944882199510928	447	"protein binding; positive regulation of epithelial cell migration; microtubule organizing center organization; regulation of protein localization; establishment of apical/basal cell polarity; intracellular signal transduction; myelination; regulation of microtubule cytoskeleton organization; tight junction assembly; protein binding; cytosol; bicellular tight junction; apical plasma membrane; centriolar satellite; subapical complex; perinuclear region of cytoplasm"	"GO:0005515; GO:0010634; GO:0031023; GO:0032880; GO:0035089; GO:0035556; GO:0042552; GO:0070507; GO:0120192; GO:0005515; GO:0005829; GO:0005923; GO:0016324; GO:0034451; GO:0035003; GO:0048471"
"Pastreoides24986"	1.68563094567952e-69	9.53474661807419e-16	0.207559169704119	6.10659942353709e-10	0.927888250214417	0.583402921400286	0.479588390126377	805	""	""
"Pastreoides47626"	1.53646666654193e-68	1.23431576546217e-05	1.06024871302094e-13	0.244210288166524	0.72144763664556	0.845252802628202	0.821757780483518	117	"deoxyribonucleotide biosynthetic process; deoxyribonucleotide biosynthetic process"	"GO:0009263; GO:0009263"
"Pastreoides33854"	5.63234283002523e-68	0.000198843321817789	0.0757401341836186	3.13095821822686e-30	0.987023669154275	0.731087933156036	0.848715063270279	255	"DNA binding; tissue development; cell differentiation; pancreas development; positive regulation of transcription by RNA polymerase II; hematopoietic or lymphoid organ development; RNA polymerase II transcription regulatory region sequence-specific DNA binding; DNA-binding transcription activator activity, RNA polymerase II-specific; protein binding; nucleus; transcription regulator complex"	"GO:0003677; GO:0009888; GO:0030154; GO:0031016; GO:0045944; GO:0048534; GO:0000977; GO:0001228; GO:0005515; GO:0005634; GO:0005667"
"Pastreoides02209"	1.33463727801465e-67	4.97278769464092e-61	0.0101283530551894	5.05349385106842e-23	0.910703919374959	0.360714807509322	0.807129947956919	288	"xenobiotic transport; transmembrane transport; AT binding; AB-type xenobiotic transporter activity; integral component of membrane; xenobiotic transport; transmembrane transport; AT binding; AB-type xenobiotic transporter activity; integral component of membrane"	"GO:0042908; GO:0055085; GO:0005524; GO:0008559; GO:0016021; GO:0042908; GO:0055085; GO:0005524; GO:0008559; GO:0016021"
"Pastreoides23140"	2.8676654234583e-67	4.23242232500935e-36	2.31313273334436e-09	0.971667411789721	0.927888250214417	0.657101810423535	0.125600914432897	766	"signal transduction; protein binding; response to stress; signal transduction; phosphorylation; regulation of cellular protein metabolic process; regulation of apoptotic process; positive regulation of cellular process; nucleotide binding; protein kinase activity; protein binding; intracellular organelle"	"GO:0007165; GO:0005515; GO:0006950; GO:0007165; GO:0016310; GO:0032268; GO:0042981; GO:0048522; GO:0000166; GO:0004672; GO:0005515; GO:0043229"
"Pastreoides00839"	4.28539348540001e-63	1.34490354633489e-73	7.28646653405188e-06	8.07478705275083e-19	0.180804201702397	0.31467282801797	0.967858928572766	166	"tRNA 5'-leader removal; ribonuclease  complex; tRNA 5'-leader removal; ribonuclease  activity; protein binding; ribonuclease  RNA binding; nucleoplasm; nucleolus; multimeric ribonuclease  complex"	"GO:0001682; GO:0030677; GO:0001682; GO:0004526; GO:0005515; GO:0033204; GO:0005654; GO:0005730; GO:0030681"
"Pastreoides17036"	6.34323613359154e-63	0.785103562390375	0.786143780224615	1.41364759163336e-23	0.816153059522723	0.991822100019792	0.944882199510928	1355	"protein binding; negative regulation of epithelial cell migration; endocytic recycling; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway; cilium assembly; positive regulation of Wnt protein secretion; positive regulation of homophilic cell adhesion; positive regulation of adherens junction organization; positive regulation of early endosome to late endosome transport; protein tyrosine phosphatase activity; protein kinase binding; early endosome; nuclear body; ciliary basal body"	"GO:0005515; GO:0010633; GO:0032456; GO:0043162; GO:0060271; GO:0061357; GO:1903387; GO:1903393; GO:2000643; GO:0004725; GO:0019901; GO:0005769; GO:0016604; GO:0036064"
"Pastreoides38870"	2.11863547122337e-62	0.255147671531323	0.74604556691991	2.81995154723806e-16	0.367758501220426	0.970907980460048	1	386	"positive regulation of transcription by RNA polymerase II; RNA polymerase II cis-regulatory region sequence-specific DNA binding; DNA-binding transcription activator activity, RNA polymerase II-specific; DNA binding; regulation of transcription by RNA polymerase II; embryo development ending in birth or egg hatching; positive regulation of transcription, DNA-templated; system development; regulation of immune response; DNA-binding transcription factor activity, RNA polymerase II-specific; sequence-specific DNA binding; nucleus; polytene chromosome"	"GO:0045944; GO:0000978; GO:0001228; GO:0003677; GO:0006357; GO:0009792; GO:0045893; GO:0048731; GO:0050776; GO:0000981; GO:0043565; GO:0005634; GO:0005700"
"Pastreoides10280"	2.79293748090871e-59	5.38027534354205e-49	0.000138676062886981	1.12872537218639e-09	0.720242987308562	0.887261982330056	0.496441611403599	580	"protein phosphorylation; GTase activity; protein kinase activity; protein tyrosine kinase activity; AT binding; GT binding; protein phosphorylation; intracellular protein transport; response to stress; signal transduction; response to hormone; vesicle-mediated transport; regulation of response to stimulus; response to other organism; cellular response to organic substance; response to oxygen-containing compound; protein kinase activity; binding; endosome; membrane"	"GO:0006468; GO:0003924; GO:0004672; GO:0004713; GO:0005524; GO:0005525; GO:0006468; GO:0006886; GO:0006950; GO:0007165; GO:0009725; GO:0016192; GO:0048583; GO:0051707; GO:0071310; GO:1901700; GO:0004672; GO:0005488; GO:0005768; GO:0016020"
"Pastreoides52297"	3.89292931105198e-59	0.0276611669602405	0.28291813707905	0.00208580620283329	0.13405425841404	0.00224126304218508	0.850587233032507	513	"nucleic acid binding; zinc ion binding; nucleic acid binding; zinc ion binding; nucleic acid binding; zinc ion binding"	"GO:0003676; GO:0008270; GO:0003676; GO:0008270; GO:0003676; GO:0008270"
"Pastreoides02208"	4.83767262934998e-59	1.30437100068009e-47	0.015721320361408	2.32980504289252e-21	0.95232912799918	0.916319744872964	0.793756773969659	306	"rRNA modification; rRNA processing; rRNA (adenine-N6,N6-)-dimethyltransferase activity; rRNA methyltransferase activity; rRNA methylation; positive regulation of rRNA processing; RNA binding; 18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity; nucleoplasm; nucleolus; mitochondrial matrix; cytosol"	"GO:0000154; GO:0006364; GO:0000179; GO:0008649; GO:0031167; GO:2000234; GO:0003723; GO:0052909; GO:0005654; GO:0005730; GO:0005759; GO:0005829"
"Pastreoides11683"	3.30753964571643e-58	4.25382840434595e-20	2.57199134676173e-11	0.997718058716084	0.549438287110511	0.989062556847146	0.923770530877462	367	"protein phosphorylation; protein kinase activity; AT binding; response to wounding; positive regulation of smooth muscle cell apoptotic process; negative regulation of hippo signaling; cellular response to vascular endothelial growth factor stimulus; c-epsilon receptor signaling pathway; positive regulation of JUN kinase activity; positive regulation of neuron apoptotic process; positive regulation of blood vessel endothelial cell migration; positive regulation of DNA replication; positive regulation of transcription, DNA-templated; positive regulation of JNK cascade; positive regulation of nitric-oxide synthase biosynthetic process; cell growth involved in cardiac muscle cell development; cellular response to mechanical stimulus; cellular senescence; positive regulation of p38MAK cascade; negative regulation of motor neuron apoptotic process; AT binding; JUN kinase kinase activity; mitogen-activated protein kinase kinase kinase binding; nucleoplasm; cytosol; axon; dendrite cytoplasm; perikaryon"	"GO:0006468; GO:0004672; GO:0005524; GO:0009611; GO:0034393; GO:0035331; GO:0035924; GO:0038095; GO:0043507; GO:0043525; GO:0043536; GO:0045740; GO:0045893; GO:0046330; GO:0051770; GO:0061049; GO:0071260; GO:0090398; GO:1900745; GO:2000672; GO:0005524; GO:0008545; GO:0031435; GO:0005654; GO:0005829; GO:0030424; GO:0032839; GO:0043204"
"Pastreoides51853"	1.93795793956532e-55	2.18016146802669e-05	0.00562459038344068	0.882726278711952	0.247882164159631	0.0576514527001692	0.000568672553087655	219	""	""
"Pastreoides28894"	3.6618112568958e-55	2.04469749554635e-102	0	4.04285088479803e-108	9.51736829542887e-85	3.03858588733174e-49	1.88497284517619e-21	936	"metabolic process; exo-alpha-sialidase activity; protein binding; hydrolase activity; hydrolase activity, acting on glycosyl bonds; exo-alpha-(2->3)-sialidase activity; exo-alpha-(2->6)-sialidase activity; exo-alpha-(2->8)-sialidase activity; plasma membrane; membrane; integral component of membrane; anchored component of membrane"	"GO:0008152; GO:0004308; GO:0005515; GO:0016787; GO:0016798; GO:0052794; GO:0052795; GO:0052796; GO:0005886; GO:0016020; GO:0016021; GO:0031225"
"Pastreoides03540"	1.8188272077752e-53	1.103254944146e-21	0.00289167382392054	5.99896344927574e-08	0.897353323411048	0.74333573302447	0.982518828176512	836	"intracellular protein transport; vacuole organization; cytoplasm; endosome to lysosome transport; viral entry into host cell; autophagosome maturation; vacuole fusion; actin binding; lysosome; late endosome; vacuolar membrane; actin filament; A-3 adaptor complex; clathrin-coated vesicle; HOS complex; early endosome membrane; ORVET complex; recycling endosome"	"GO:0006886; GO:0007033; GO:0005737; GO:0008333; GO:0046718; GO:0097352; GO:0097576; GO:0003779; GO:0005764; GO:0005770; GO:0005774; GO:0005884; GO:0030123; GO:0030136; GO:0030897; GO:0031901; GO:0033263; GO:0055037"
"Pastreoides30196"	2.18765319833984e-53	4.93708898318492e-13	0.973705251168731	0.12669820458928	0.6387961998026	0.801687519833603	0.598287374123589	236	"catalytic activity; phosphatase activity; ossification; phosphate-containing compound metabolic process; response to lipopolysaccharide; response to glucocorticoid; cementum mineralization; alkaline phosphatase activity; pyrophosphatase activity; metal ion binding; extracellular space; mitochondrial envelope; plasma membrane; extracellular membrane-bounded organelle"	"GO:0003824; GO:0016791; GO:0001503; GO:0006796; GO:0032496; GO:0051384; GO:0071529; GO:0004035; GO:0016462; GO:0046872; GO:0005615; GO:0005740; GO:0005886; GO:0065010"
"Pastreoides18523"	3.55665487056173e-49	8.12114955751882e-12	1.72536205515392e-10	1.90189135515522e-12	0.797359267803769	0.980774120059778	0.920374601732649	462	""	""
"Pastreoides01939"	3.25507354811441e-48	0.97212123633017	0.847287091147497	0.841856275849072	0.909172274295327	0.289226725789852	0.0253228218288884	596	"helicase activity; regulation of gene expression; organic cyclic compound binding; heterocyclic compound binding; intracellular anatomical structure"	"GO:0004386; GO:0010468; GO:0097159; GO:1901363; GO:0005622"
"Pastreoides49184"	1.07087606386866e-47	6.3753716549054e-23	0.0449875716746968	0.000984909466635171	0.830942346006611	0.703156488845633	0.333801438492573	424	"DNA integration; cellular macromolecule metabolic process; nucleic acid binding; DNA integration; cellular macromolecule metabolic process; nucleic acid binding"	"GO:0015074; GO:0044260; GO:0003676; GO:0015074; GO:0044260; GO:0003676"
"Pastreoides24218"	1.12251626922928e-47	8.282380579657e-13	9.95815905500113e-07	0.299099760638639	0.612283595261386	0.878526335972672	0.559801772214392	1254	"biological; process; molecular; function; cellular; component; membrane; integral component of membrane"	"GO:0008150; GO:0003674; GO:0005575; GO:0016020; GO:0016021"
"Pastreoides24898"	4.72153615876472e-43	0.848743853266305	0.921286593509699	2.89854873266657e-15	0.893298141189753	0.485346672890168	0.577233256161541	463	"DNA damage checkpoint signaling; protein phosphorylation; protein kinase activity; protein serine/threonine kinase activity; AT binding; inner cell mass cell proliferation; DNA replication; DNA damage induced protein phosphorylation; nucleus organization; mitotic G2 DNA damage checkpoint signaling; regulation of double-strand break repair via homologous recombination; regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage; peptidyl-threonine phosphorylation; regulation of cell population proliferation; positive regulation of cell cycle; epigenetic maintenance of chromatin in transcription-competent conformation; negative regulation of mitotic nuclear division; regulation of mitotic centrosome separation; negative regulation of G0 to G1 transition; cellular response to mechanical stimulus; cellular response to caffeine; replicative senescence; regulation of signal transduction by p53 class mediator; apoptotic process involved in development; negative regulation of DNA biosynthetic process; regulation of histone H3-K9 acetylation; protein domain specific binding; histone kinase activity (H3-T11 specific); chromosome, telomeric region; chromatin; condensed nuclear chromosome; nucleoplasm; replication fork; centrosome; cytosol; protein-containing complex"	"GO:0000077; GO:0006468; GO:0004672; GO:0004674; GO:0005524; GO:0001833; GO:0006260; GO:0006975; GO:0006997; GO:0007095; GO:0010569; GO:0010767; GO:0018107; GO:0042127; GO:0045787; GO:0045815; GO:0045839; GO:0046602; GO:0070317; GO:0071260; GO:0071313; GO:0090399; GO:1901796; GO:1902742; GO:2000279; GO:2000615; GO:0019904; GO:0035402; GO:0000781; GO:0000785; GO:0000794; GO:0005654; GO:0005657; GO:0005813; GO:0005829; GO:0032991"
"Pastreoides13592"	1.0359113575877e-41	0.956967837778776	0.884590027987566	1.23224431871909e-10	0.848341778523772	0.704243773530823	0.904399910923256	209	"glycosaminoglycan biosynthetic process; protein glycosylation; heparan sulfate proteoglycan biosynthetic process; glucuronosyltransferase activity; glycosyltransferase activity; integral component of membrane; mesoderm formation; protein N-linked glycosylation; regulation of blood pressure; positive regulation of signal transduction; gene expression; heparan sulfate proteoglycan biosynthetic process; cell differentiation; heparin biosynthetic process; fluid transport; vasodilation; cellular response to fibroblast growth factor stimulus; multicellular organismal water homeostasis; sulfation; sodium ion homeostasis; heart contraction; endochondral bone morphogenesis; acetylglucosaminyltransferase activity; glucuronosyltransferase activity; protein homodimerization activity; endoplasmic reticulum membrane; Golgi apparatus"	"GO:0006024; GO:0006486; GO:0015012; GO:0015020; GO:0016757; GO:0016021; GO:0001707; GO:0006487; GO:0008217; GO:0009967; GO:0010467; GO:0015012; GO:0030154; GO:0030210; GO:0042044; GO:0042311; GO:0044344; GO:0050891; GO:0051923; GO:0055078; GO:0060047; GO:0060350; GO:0008375; GO:0015020; GO:0042803; GO:0005789; GO:0005794"
"Pastreoides16185"	1.88606191199772e-41	8.20475754774998e-07	1.40848840725658e-23	1.47249191172668e-09	0.308545845752441	0.986430139080427	0.689920643569139	935	"DNA replication; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; cellular macromolecule metabolic process; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; cellular macromolecule metabolic process; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
