"gene"	"adj.pval.Origin"	"adj.pval.Treatment"	"adj.pval.LifeStage"	"adj.pval.Origin_x_Treatment"	"adj.pval.Origin_x_LifeStage"	"adj.pval.Treatment_x_LifeStage"	"adj.pval.Origin_x_Treatment_x_LifeStage"	"Length"	"GO_Name"	"GO_IDs"
"Pastreoides23340"	1.97078405541163e-10	1.23752499888679e-48	0.836675358126182	0.000574564682130794	0.552345956994265	0.917464170388946	0.412769800969407	1923	"ion transport; transmembrane transport; calcium ion transmembrane transport; ion channel activity; voltage-gated calcium channel activity; cation channel activity; plasma membrane; voltage-gated calcium channel complex; membrane; immune system development; chemical synaptic transmission; heart development; adult walking behavior; regulation of blood pressure; visual learning; regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion; neuron remodeling; calcium-ion regulated exocytosis; regulation of vasoconstriction; insulin secretion; growth hormone secretion; embryonic forelimb morphogenesis; locomotion; epithelial fluid transport; glucose homeostasis; camera-type eye development; positive regulation of adenylate cyclase activity; regulation of organ growth; smooth muscle contraction involved in micturition; membrane depolarization during AV node cell action potential; regulation of heart rate by cardiac conduction; calcium ion import across plasma membrane; regulation of membrane repolarization during action potential; regulation of ventricular cardiac muscle cell action potential; membrane depolarization during atrial cardiac muscle cell action potential; positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel; calmodulin binding; high voltage-gated calcium channel activity; protein domain specific binding; translation initiation factor binding; transmembrane transporter binding; alpha-actinin binding; protein phosphatase 2A binding; voltage-gated calcium channel activity involved in AV node cell action potential; voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential; caveolar macromolecular signaling complex; cell surface; postsynaptic density; basolateral plasma membrane; apical plasma membrane; Z disc; neuronal cell body; dendritic shaft; glutamatergic synapse; integral component of postsynaptic membrane; integral component of presynaptic membrane; L-type voltage-gated calcium channel complex"	"GO:0006811; GO:0055085; GO:0070588; GO:0005216; GO:0005245; GO:0005261; GO:0005886; GO:0005891; GO:0016020; GO:0002520; GO:0007268; GO:0007507; GO:0007628; GO:0008217; GO:0008542; GO:0010881; GO:0016322; GO:0017156; GO:0019229; GO:0030073; GO:0030252; GO:0035115; GO:0040011; GO:0042045; GO:0042593; GO:0043010; GO:0045762; GO:0046620; GO:0060083; GO:0086045; GO:0086091; GO:0098703; GO:0098903; GO:0098911; GO:0098912; GO:1904879; GO:0005516; GO:0008331; GO:0019904; GO:0031369; GO:0044325; GO:0051393; GO:0051721; GO:0086056; GO:1905030; GO:0002095; GO:0009986; GO:0014069; GO:0016323; GO:0016324; GO:0030018; GO:0043025; GO:0043198; GO:0098978; GO:0099055; GO:0099056; GO:1990454"
"Pastreoides64576"	0.954443013277195	1.46193194278182e-48	4.63836749996451e-111	0.00102974063675423	0.193537067424113	2.46494544644306e-38	4.67843901401803e-11	231	"respiratory electron transport chain; electron transfer activity; oxidoreductase activity; membrane; aerobic respiration; electron transport chain; NADH dehydrogenase (ubiquinone) activity; mitochondrial respiratory chain complex I"	"GO:0022904; GO:0009055; GO:0016491; GO:0016020; GO:0009060; GO:0022900; GO:0008137; GO:0005747"
"Pastreoides02208"	4.83767262934998e-59	1.30437100068009e-47	0.015721320361408	2.32980504289252e-21	0.95232912799918	0.916319744872964	0.793756773969659	306	"rRNA modification; rRNA processing; rRNA (adenine-N6,N6-)-dimethyltransferase activity; rRNA methyltransferase activity; rRNA methylation; positive regulation of rRNA processing; RNA binding; 18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity; nucleoplasm; nucleolus; mitochondrial matrix; cytosol"	"GO:0000154; GO:0006364; GO:0000179; GO:0008649; GO:0031167; GO:2000234; GO:0003723; GO:0052909; GO:0005654; GO:0005730; GO:0005759; GO:0005829"
"Pastreoides57980"	7.24086018068828e-11	1.39749762258169e-40	1.43267783986718e-70	0.138788844678541	0.0937785296530149	0.0694290480272028	0.00268476489523469	116	""	""
"Pastreoides17880"	1.57539381075176e-14	1.27053455094494e-37	5.03042811955832e-10	0.0018358384298694	0.055294035987902	0.334646845455828	0.0253228218288884	409	"DNA replication; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; transferase activity; nucleotidyltransferase activity; mitochondrion"	"GO:0006260; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0016740; GO:0016779; GO:0005739"
"Pastreoides56760"	7.42623676508742e-72	1.16626610809864e-36	1.20548854653743e-12	5.10000203245984e-08	0.834789943209242	8.25584686878077e-05	0.944882199510928	447	"protein binding; positive regulation of epithelial cell migration; microtubule organizing center organization; regulation of protein localization; establishment of apical/basal cell polarity; intracellular signal transduction; myelination; regulation of microtubule cytoskeleton organization; tight junction assembly; protein binding; cytosol; bicellular tight junction; apical plasma membrane; centriolar satellite; subapical complex; perinuclear region of cytoplasm"	"GO:0005515; GO:0010634; GO:0031023; GO:0032880; GO:0035089; GO:0035556; GO:0042552; GO:0070507; GO:0120192; GO:0005515; GO:0005829; GO:0005923; GO:0016324; GO:0034451; GO:0035003; GO:0048471"
"Pastreoides23140"	2.8676654234583e-67	4.23242232500935e-36	2.31313273334436e-09	0.971667411789721	0.927888250214417	0.657101810423535	0.125600914432897	766	"signal transduction; protein binding; response to stress; signal transduction; phosphorylation; regulation of cellular protein metabolic process; regulation of apoptotic process; positive regulation of cellular process; nucleotide binding; protein kinase activity; protein binding; intracellular organelle"	"GO:0007165; GO:0005515; GO:0006950; GO:0007165; GO:0016310; GO:0032268; GO:0042981; GO:0048522; GO:0000166; GO:0004672; GO:0005515; GO:0043229"
"Pastreoides45025"	0.234520546114476	1.13319279489741e-35	6.04603291202047e-183	0.0083065291530841	0.0174598354263688	0.0179953668085383	0.29383696096683	413	""	""
"Pastreoides21881"	4.52850889354343e-07	1.14761061835202e-35	0.300272089026388	3.20066070405912e-22	0.927253678640672	0.351649135433114	0.850587233032507	569	"catalytic activity; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay; mitochondrial mRNA catabolic process; cellular response to interferon-alpha; regulation of mitochondrial mRNA stability; positive regulation of viral genome replication; negative regulation of cell death; cellular response to interferon-gamma; cellular response to dsRNA; negative regulation of oxidative phosphorylation; RNA phosphodiester bond hydrolysis, exonucleolytic; 3'-5'-exoribonuclease activity; mitochondrial matrix"	"GO:0003824; GO:0000288; GO:0000958; GO:0035457; GO:0044528; GO:0045070; GO:0060548; GO:0071346; GO:0071359; GO:0090324; GO:0090503; GO:0000175; GO:0005759"
"Pastreoides21061"	3.20766794118566e-305	2.67367600161582e-32	0.00284612901061581	2.9734713083536e-16	0.332228005658108	0.873584342879206	0.769585385408789	263	"protein binding; mitotic spindle assembly; positive regulation of non-motile cilium assembly; protein binding; centrosome; ciliary basal body"	"GO:0005515; GO:0090307; GO:1902857; GO:0005515; GO:0005813; GO:0036064"
"Pastreoides07947"	0.00142903512880168	2.84118418718138e-29	5.27210588802656e-44	0.320440060891574	0.556514770569586	0.801687519833603	1	310	""	""
"Pastreoides12183"	3.76565178817663e-33	3.02225194572204e-29	0.339075967248795	6.02456961843214e-10	0.659832444894455	0.832858289651228	0.670926067129855	3412	"nucleic acid binding; zinc ion binding; anatomical structure morphogenesis; cellular component organization; cell differentiation; system development; regulation of cellular process; response to stimulus; cell junction; collagen-containing extracellular matrix"	"GO:0003676; GO:0008270; GO:0009653; GO:0016043; GO:0030154; GO:0048731; GO:0050794; GO:0050896; GO:0030054; GO:0062023"
"Pastreoides11591"	4.48931928332439e-13	6.02383376880538e-29	0.0965206235611455	0.781405238511281	0.99038095830145	0.74333573302447	0.498862411105594	1943	"extracellular matrix structural constituent; collagen trimer; anatomical structure morphogenesis; embryo development; cellular component organization; animal organ development; regulation of cellular process; extracellular matrix structural constituent; collagen trimer; basement membrane"	"GO:0005201; GO:0005581; GO:0009653; GO:0009790; GO:0016043; GO:0048513; GO:0050794; GO:0005201; GO:0005581; GO:0005604"
"Pastreoides60210"	8.87944446781549e-08	5.74521558143387e-27	1.17336689285059e-11	1.84903771031263e-09	0.989967151080204	0.0303808566851875	0.621818274717247	336	"DNA integration; nucleic acid binding; DNA integration; nucleic acid binding"	"GO:0015074; GO:0003676; GO:0015074; GO:0003676"
"Pastreoides20913"	5.67546011345723e-108	7.26959621012443e-27	0.525826600735918	5.2431308595295e-12	0.838893729185719	0.112964530481673	0.981826412706755	979	"RNA-dependent DNA biosynthetic process; transposition, DNA-mediated; catalytic activity; RNA-directed DNA polymerase activity; transferase activity; nucleotidyltransferase activity; metal ion binding; cellular; component"	"GO:0006278; GO:0006313; GO:0003824; GO:0003964; GO:0016740; GO:0016779; GO:0046872; GO:0005575"
"Pastreoides12623"	5.12930145669482e-103	1.15648230053165e-26	2.1916940255222e-91	8.35337603952463e-32	0.00565050983356822	0.882342214534507	0.850587233032507	255	""	""
"Pastreoides49184"	1.07087606386866e-47	6.3753716549054e-23	0.0449875716746968	0.000984909466635171	0.830942346006611	0.703156488845633	0.333801438492573	424	"DNA integration; cellular macromolecule metabolic process; nucleic acid binding; DNA integration; cellular macromolecule metabolic process; nucleic acid binding"	"GO:0015074; GO:0044260; GO:0003676; GO:0015074; GO:0044260; GO:0003676"
"Pastreoides51847"	8.70294236173179e-15	1.63794089954587e-22	0.795269907167677	1.17645647238624e-08	0.922529428301975	0.968549212499591	0.203420721038811	525	""	""
"Pastreoides47627"	9.4032645035381e-74	1.9281024239308e-22	6.37044846914834e-39	1.35152776360905e-05	5.89062483061552e-08	0.073766842180186	0.600549015657336	424	"deoxyribonucleotide biosynthetic process; deoxyribonucleotide biosynthetic process; deoxyribonucleotide biosynthetic process"	"GO:0009263; GO:0009263; GO:0009263"
"Pastreoides03540"	1.8188272077752e-53	1.103254944146e-21	0.00289167382392054	5.99896344927574e-08	0.897353323411048	0.74333573302447	0.982518828176512	836	"intracellular protein transport; vacuole organization; cytoplasm; endosome to lysosome transport; viral entry into host cell; autophagosome maturation; vacuole fusion; actin binding; lysosome; late endosome; vacuolar membrane; actin filament; A-3 adaptor complex; clathrin-coated vesicle; HOS complex; early endosome membrane; ORVET complex; recycling endosome"	"GO:0006886; GO:0007033; GO:0005737; GO:0008333; GO:0046718; GO:0097352; GO:0097576; GO:0003779; GO:0005764; GO:0005770; GO:0005774; GO:0005884; GO:0030123; GO:0030136; GO:0030897; GO:0031901; GO:0033263; GO:0055037"
"Pastreoides08666"	3.42001630977386e-14	1.26725619364352e-21	0.986929253424097	1.1608986953119e-17	0.800932750981009	0.0211898196968478	0.796926185526674	1857	"protein binding; blood coagulation; platelet formation; megakaryocyte development; platelet alpha granule organization; protein binding; endoplasmic reticulum; secretory granule membrane; tertiary granule"	"GO:0005515; GO:0007596; GO:0030220; GO:0035855; GO:0070889; GO:0005515; GO:0005783; GO:0030667; GO:0070820"
"Pastreoides57984"	6.69951820768168e-20	6.20347283540899e-21	0	2.75338172024036e-08	1.86294853861925e-19	0.688508805157692	8.49692727245911e-11	307	""	""
"Pastreoides11683"	3.30753964571643e-58	4.25382840434595e-20	2.57199134676173e-11	0.997718058716084	0.549438287110511	0.989062556847146	0.923770530877462	367	"protein phosphorylation; protein kinase activity; AT binding; response to wounding; positive regulation of smooth muscle cell apoptotic process; negative regulation of hippo signaling; cellular response to vascular endothelial growth factor stimulus; c-epsilon receptor signaling pathway; positive regulation of JUN kinase activity; positive regulation of neuron apoptotic process; positive regulation of blood vessel endothelial cell migration; positive regulation of DNA replication; positive regulation of transcription, DNA-templated; positive regulation of JNK cascade; positive regulation of nitric-oxide synthase biosynthetic process; cell growth involved in cardiac muscle cell development; cellular response to mechanical stimulus; cellular senescence; positive regulation of p38MAK cascade; negative regulation of motor neuron apoptotic process; AT binding; JUN kinase kinase activity; mitogen-activated protein kinase kinase kinase binding; nucleoplasm; cytosol; axon; dendrite cytoplasm; perikaryon"	"GO:0006468; GO:0004672; GO:0005524; GO:0009611; GO:0034393; GO:0035331; GO:0035924; GO:0038095; GO:0043507; GO:0043525; GO:0043536; GO:0045740; GO:0045893; GO:0046330; GO:0051770; GO:0061049; GO:0071260; GO:0090398; GO:1900745; GO:2000672; GO:0005524; GO:0008545; GO:0031435; GO:0005654; GO:0005829; GO:0030424; GO:0032839; GO:0043204"
"Pastreoides17367"	9.56570877969277e-15	4.25382840434595e-20	0.824108570195396	3.48273142695049e-11	0.986972854347045	0.331166902471756	0.957098232355497	572	"cell adhesion; signal transduction; response to bacterium; cell differentiation; anatomical structure development; basement membrane organization; protein binding; extracellular region; basement membrane; plasma membrane; muscle tendon junction; cell cortex"	"GO:0007155; GO:0007165; GO:0009617; GO:0030154; GO:0048856; GO:0071711; GO:0005515; GO:0005576; GO:0005604; GO:0005886; GO:0005927; GO:0005938"
"Pastreoides28898"	0.00296353680601261	1.10196831933943e-19	0.0879031412394411	8.14934581632725e-09	0.0554908643940226	0.0551586729620451	0.0905254896233692	215	""	""
"Pastreoides28573"	6.71279312927827e-13	1.67616867892099e-19	0.720780179261033	0.438013642953367	0.125212709351057	0.750790386254953	0.981333558924929	336	"pyridoxal phosphate binding; pyridoxal phosphate binding; cytosol"	"GO:0030170; GO:0030170; GO:0005829"
"Pastreoides39506"	0.735884490444568	3.7404959764297e-19	7.18077927145086e-05	1.83043292291706e-05	0.903989789398995	0.52169125301081	0.800301187552027	680	"ubiquitin-protein transferase activity; AT binding; AT hydrolysis activity; protein ubiquitination; multicellular organismal process; transferase activity; intracellular anatomical structure"	"GO:0004842; GO:0005524; GO:0016887; GO:0016567; GO:0032501; GO:0016740; GO:0005622"
"Pastreoides64573"	0.151952188140313	1.25604130231709e-18	5.86419817146276e-73	0.288719790858658	5.8881162671764e-13	4.2974979445648e-27	0.329304751109392	381	"cytochrome-c oxidase activity; copper ion binding; membrane; electron transport chain; electron transfer activity; oxidoreduction-driven active transmembrane transporter activity; metal ion binding; mitochondrion; respirasome"	"GO:0004129; GO:0005507; GO:0016020; GO:0022900; GO:0009055; GO:0015453; GO:0046872; GO:0005739; GO:0070469"
"Pastreoides39117"	0.872189073732063	1.71207118022207e-18	0.756919112346499	0.432206482639669	0.959597060146717	0.756939359747046	1	980	""	""
"Pastreoides06813"	8.69652100400536e-14	6.09021578353496e-18	0.287157265702113	4.08659861757398e-19	0.216195907085374	0.0439291361633882	0.825686588837447	1672	""	""
"Pastreoides30277"	9.48701518399921e-130	6.76595320067863e-17	2.68626132182878e-07	0.00538693832855905	0.0330935800381369	0.560595326308085	0.648649029831424	419	"phosphatidylinositol dephosphorylation; phosphatase activity; endochondral ossification; glucose metabolic process; phosphatidylinositol biosynthetic process; endocytosis; actin filament organization; brain development; negative regulation of DNA replication; negative regulation of cell population proliferation; response to xenobiotic stimulus; post-embryonic development; negative regulation of gene expression; negative regulation of platelet-derived growth factor receptor signaling pathway; negative regulation of neuron projection development; BM signaling pathway; inositol trisphosphate metabolic process; negative regulation of fibroblast growth factor receptor signaling pathway; negative regulation of MA kinase activity; negative regulation of insulin-like growth factor receptor signaling pathway; negative regulation of insulin receptor signaling pathway; negative regulation of neutrophil chemotaxis; ruffle assembly; inositol-polyphosphate 5-phosphatase activity; phosphatidylinositol-3,4,5-trisphosphate binding; SH2 domain binding; Golgi apparatus; cytosol; plasma membrane; nuclear speck; lamellipodium"	"GO:0046856; GO:0016791; GO:0001958; GO:0006006; GO:0006661; GO:0006897; GO:0007015; GO:0007420; GO:0008156; GO:0008285; GO:0009410; GO:0009791; GO:0010629; GO:0010642; GO:0010977; GO:0030509; GO:0032957; GO:0040037; GO:0043407; GO:0043569; GO:0046627; GO:0090024; GO:0097178; GO:0004445; GO:0005547; GO:0042169; GO:0005794; GO:0005829; GO:0005886; GO:0016607; GO:0030027"
"Pastreoides38479"	4.58309248338364e-23	9.20042986163135e-17	0.0513356219652348	0.181863505674784	0.90941691144395	0.92319056421055	0.741116715894528	366	""	""
"Pastreoides39521"	1.94156296049997e-20	1.22609331486156e-16	0.0752825465666649	1.78369107474306e-26	0.893298141189753	0.92057819842642	0.796926185526674	275	"ubiquitin-protein transferase activity; AT hydrolysis activity; angiogenesis; protein ubiquitination; cellular component assembly; transferase activity; intracellular anatomical structure"	"GO:0004842; GO:0016887; GO:0001525; GO:0016567; GO:0022607; GO:0016740; GO:0005622"
"Pastreoides36516"	2.80975337285422e-24	1.63076671879598e-16	0.0899622490420872	9.17192580347089e-06	0.659832444894455	0.361163688818272	0.747731111700628	135	""	""
"Pastreoides57982"	0.000438810502250101	8.6141232861072e-16	0	1.63401031232759e-21	9.53476886028921e-76	5.52262941580329e-09	3.99111619440153e-05	205	""	""
"Pastreoides24986"	1.68563094567952e-69	9.53474661807419e-16	0.207559169704119	6.10659942353709e-10	0.927888250214417	0.583402921400286	0.479588390126377	805	""	""
"Pastreoides02895"	2.2370931758027e-13	1.13936160768285e-15	0.462876318516239	5.99063514726724e-06	0.0674631507432189	0.804420365506259	0.00585603464147358	356	"nucleotide binding; helicase activity; AT binding; hydrolase activity; nucleotide binding; helicase activity; AT binding; hydrolase activity"	"GO:0000166; GO:0004386; GO:0005524; GO:0016787; GO:0000166; GO:0004386; GO:0005524; GO:0016787"
"Pastreoides12594"	1.66663394149928e-08	3.16067005581157e-15	0.0649980594677141	0.948111613095141	0.972987473185932	0.294301888818081	0.784055612523436	2135	"Golgi organization; vesicle-mediated transport; cartilage development; establishment of localization in cell; protein binding; nucleoplasm; endoplasmic reticulum-Golgi intermediate compartment; Golgi apparatus; cytoplasmic vesicle; bounding membrane of organelle"	"GO:0007030; GO:0016192; GO:0051216; GO:0051649; GO:0005515; GO:0005654; GO:0005793; GO:0005794; GO:0031410; GO:0098588"
"Pastreoides19315"	8.42049362511894e-05	6.74873265107234e-15	0.833364855724318	0.557404186567284	0.738712745256034	0.188644497191007	0.0446385194173595	510	"intracellular transport; transport; cellular process; small GTase binding; R-SMAD binding; nucleoplasm"	"GO:0046907; GO:0006810; GO:0009987; GO:0031267; GO:0070412; GO:0005654"
"Pastreoides13614"	0.000255676859069073	4.024548795146e-14	0.00837645099090844	3.70635592566755e-06	0.0937785296530149	0.387780166796651	0.226375019005827	271	"DNA replication; cellular macromolecule metabolic process; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; cellular macromolecule metabolic process; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
